station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
rajshahi,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.6368069815195072,2.7555204768423454,1.1187134953228384,1.5453316792151497,1.8937920116321973,1.528047217432918,0.4883968334008279,0.23853146687595606,-0.48671896343852494,0.14434270756063683,68.34730716289444,0.9427622293545812
rangamati,3hour,T2M,Temperature at 2 m,deg C,11688,26.05863278576318,24.650797399041753,-1.4078353867214242,2.406367784622405,2.895154706962206,2.529806376215452,0.8770639850799951,0.7692412339244018,0.6842827788440013,0.8640173877805218,-5.402568117428548,0.9785702814933156
rangamati,3hour,RH2M,Relative humidity at 2 m,%,11688,73.45396988364134,75.60217744695413,2.148207563312799,14.689583333333331,18.762507326736255,18.639122443150516,0.6107670579721239,0.3730363991039238,0.2682567638305662,0.601413134162541,2.9245629156814545,0.9192912666827516
rangamati,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.7813911704312114,24.85847792607803,24.077086755646818,24.16037388774812,64.15422035599016,59.464761689979035,0.39040436107764365,0.15241556514844315,-236.92644529276254,-32.70997448649944,3081.310317642808,14.6580908503439
rangamati,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.6397159479808351,1.3270602327173169,0.6873442847364818,0.8530800821355237,1.0509322209202108,0.7949945705527685,0.14435571071548345,0.020838571216172344,-1.2832097348198248,-0.4024726693613252,107.4452320449378,0.7165310429672725
rangpur,3hour,T2M,Temperature at 2 m,deg C,11200,25.375044642857144,25.15765089285714,-0.21739375000000055,2.2280622023809524,2.8676742669607527,2.8594222596269034,0.8803799260254446,0.7750688141485672,0.7538972924547551,0.8782590802239711,-0.8567226306779919,1.0209402025693113
rangpur,3hour,RH2M,Relative humidity at 2 m,%,11448,79.34442697414396,74.79143314698347,-4.552993827160495,12.436783717679946,16.823260398276442,16.195441878443912,0.6154773702003569,0.37881239322874716,-0.03898722019483003,0.5627795497577855,-5.73826543437535,1.2000282486611245
rangpur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11448,0.6477725366876309,19.388022361984625,18.740249825296996,18.83704751921733,50.66253668205726,47.06905203577243,0.3585107912608266,0.12852998745046396,-161.23213146608705,-30.013104381332216,2893.0293836050546,12.155233458886212
rangpur,3hour,WS10M,Wind speed at 10 m,m/s,11200,1.0019642857142856,2.7039494047619046,1.7019851190476192,1.878939880952381,2.2508437262854857,1.47293724737315,0.32399962783995123,0.1049757588404269,-2.4756022279459438,-0.8306480643182363,169.8648488088873,1.0942822684547144
sandwip,3hour,T2M,Temperature at 2 m,deg C,11688,26.354209445585216,26.327667978553503,-0.026541467031713933,1.7434545402692219,2.1969270467499253,2.1967667148036347,0.9055801069196476,0.8200753300486004,0.8076175487922969,0.7734731202954316,-0.10071054146592921,0.794091533058821
sandwip,3hour,RH2M,Relative humidity at 2 m,%,11688,83.29902464065708,78.69721281086014,-4.601811829796943,10.357118697239335,13.136761841437362,12.304382941122471,0.6684803124356171,0.44686592811402026,0.36928368760215646,0.5374135424473706,-5.524448635081453,0.6821494467581671
sandwip,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,1.0475787132101302,29.456306468172485,28.408727754962353,28.52111824093087,75.40136981805945,69.84490502380399,0.36540930615529815,0.13352396102489641,-197.14262821166167,-28.813740962541367,2711.846603670339,13.371145648199585
sandwip,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.2252737850787132,4.1055119210586355,2.8802381359799227,2.9891447068218118,3.4206234767611536,1.845235283051044,0.5748249138725378,0.33042368160857044,-2.3451851707175315,-1.3921556398858348,235.06894304401462,1.1260712226921474
satkhira,3hour,T2M,Temperature at 2 m,deg C,11657,26.66332675645535,26.188739241085468,-0.47458751536987825,2.1962094306711277,2.7605374658496027,2.7194363001575144,0.8848974382893913,0.783043476291127,0.7388131700083045,0.8609401934824654,-1.7799261123894743,1.0759751036839902
satkhira,3hour,RH2M,Relative humidity at 2 m,%,11688,78.8788501026694,75.64966176135067,-3.2291883413187317,11.66589151266256,16.026099059019618,15.697394487805953,0.6839268760788936,0.46775597182303424,0.05224661915630757,0.5637028936881205,-4.093858286620041,1.2979546571943115
satkhira,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5825633127994524,18.81239476386037,18.229831451060917,18.31453028747433,50.2463972285988,46.82279017444444,0.3464629191869476,0.12003655437154138,-213.35332322874547,-32.87534380356367,3129.2446761639007,13.957414200512012
satkhira,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.6617898699520877,2.5570331394022356,1.8952432694501482,2.1747014031485286,2.473376127063769,1.5892269867872495,0.33399842610791963,0.11155494864256744,-1.718716166568119,-1.9458819739656654,286.3814264167205,0.817708013172352
sitakunda,3hour,T2M,Temperature at 2 m,deg C,11688,26.08387234770705,24.42942020305727,-1.6544521446497837,2.414190337668264,2.9176780227262826,2.4032546983962564,0.9018870544023214,0.8134002588984959,0.7047130349020588,0.881617446691216,-6.3428164445653,1.0191088144349476
sitakunda,3hour,RH2M,Relative humidity at 2 m,%,11688,70.51848049281314,80.1242744695414,9.605793976728268,15.193278576317589,18.161664959016846,15.413461524272588,0.6189906650972913,0.383149443477587,-0.147775718233927,0.5880965678817507,13.621668971876439,1.0770800723264493
sitakunda,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.9638432580424368,21.508797912388776,20.54495465434634,20.783649041752223,61.77457794039743,58.25807513096438,0.24573468625185907,0.06038553602729962,-164.31765931745392,-23.152725880970255,2131.5659452837895,12.33260399945262
sitakunda,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.43959616700889803,1.183393223819302,0.7437970568104036,1.096874857403605,1.2384615644191237,0.9902287537855302,0.1995155205376288,0.03980644293540098,-0.6627690282349501,-0.9323252885632791,169.20007785130397,0.5201677538219392
srimangal,3hour,T2M,Temperature at 2 m,deg C,11688,24.977156057494867,25.021515799680586,0.044359742185717116,1.847495722108145,2.3821385756636655,2.3817255104100754,0.9154755454220386,0.838095474265779,0.8374711239452906,0.8959276867109124,0.1776012532555969,0.9393080833131434
srimangal,3hour,RH2M,Relative humidity at 2 m,%,11657,81.63566955477395,78.34784793114294,-3.287821623631009,10.135361013411112,13.700367418766062,13.300011142114544,0.7041384401228514,0.4958109428586424,0.3984041155805942,0.6979869283524311,-4.0274326670708875,0.9546589430617132
srimangal,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.8183949349760438,30.544061430527034,29.72566649555099,29.892288672142367,82.60253456931045,77.06856342679163,0.28326828376486796,0.08024092058709376,-336.36435881503013,-38.856455515756444,3632.190917264307,17.3933601186786
srimangal,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.9182922655715263,1.9990266370066168,1.08073437143509,1.5373291695185947,1.849049968237929,1.5003329641914451,0.29458297665824146,0.08677913013683003,-0.6231835570014375,-0.406948954903658,117.68958663312524,0.6888596704113111
sydpur,3hour,T2M,Temperature at 2 m,deg C,11688,25.571132785763172,24.916005874971482,-0.6551269107916956,2.354954654346338,2.9524340348871005,2.878832308613382,0.8897631484723132,0.7916784603793636,0.7573192821716281,0.8801419909755515,-2.561978447651877,1.0394639777004835
sydpur,3hour,RH2M,Relative humidity at 2 m,%,11688,77.48092060232717,73.41272359114761,-4.068197011179557,13.091824093086926,17.50048079872533,17.021063458690936,0.6279805313824378,0.39435954779536897,-0.19459183383049616,0.4850696653605302,-5.2505790839265885,1.3521333645506575
sydpur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.6151779603011636,21.015951403148527,20.400773442847363,20.504531143052706,54.36319100103038,50.39012779055164,0.36354419363950047,0.1321643807289946,-186.09693071485452,-34.275206873350186,3316.239325748936,13.007948092818614
sydpur,3hour,WS10M,Wind speed at 10 m,m/s,11688,2.9903319644079396,2.5304862537075063,-0.45984571070043356,2.4567565023956193,2.8536234934150837,2.8163289872670987,0.3179522263274183,0.10109361822656185,0.0548418688709551,0.11980010335132285,-15.37774789467159,0.4652896303068275
sylhet,3hour,T2M,Temperature at 2 m,deg C,11688,25.51698323066393,24.50797484599589,-1.009008384668036,2.403476214921287,2.930178752187888,2.7509724824946846,0.8516483877861666,0.7253049764187768,0.6378772060230988,0.8342082006539668,-3.954262051853778,1.0625707683066032
sylhet,3hour,RH2M,Relative humidity at 2 m,%,11688,78.39074264202601,79.11785563540954,0.7271129933835272,9.733874344056582,12.777975187805872,12.757270734566832,0.6712063225404579,0.45051792741828517,0.42589760693274115,0.6260366129884689,0.927549566284776,0.8220750223606162
sylhet,3hour,PRECTOTCORR,Precipitation,mm / 3h,1461,2.493223819301848,58.05988364134154,55.566659822039696,56.05959616700889,135.0230749891831,123.05924221998235,0.3323029820631691,0.11042527188807488,-248.8310509896496,-25.173256632150256,2228.7072420798327,14.706930594948169
sylhet,3hour,WS10M,Wind speed at 10 m,m/s,11688,2.5710130047912387,2.399406228610541,-0.1716067761806982,1.6617077344284736,2.1859559163691697,2.179209577502413,0.0966507072560126,0.009341359213087447,-0.22480547564943332,-0.0015499610248359552,-6.674675540765393,0.5726743041071142
tangail,3hour,T2M,Temperature at 2 m,deg C,11688,26.00116358658453,25.478300821355237,-0.5228627652292953,2.0227772073921972,2.549364692877033,2.495170308020032,0.9052011215759367,0.8193890705023337,0.8023273907261834,0.9030833732690277,-2.010920640101929,0.9987252434069621
tangail,3hour,RH2M,Relative humidity at 2 m,%,11688,77.30022245037645,75.95651209217431,-1.3437103582021448,11.114279032626055,14.681948199271035,14.620329866297077,0.672164042893098,0.45180450055839444,0.21119336343856498,0.6365656544038479,-1.7383007650007105,1.1559036235362878
tangail,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.6190622861054073,20.88706108829569,20.26799880219028,20.405086413415468,60.59861384659171,57.10867031093221,0.2726266478647117,0.0743252891259495,-245.05961303206573,-34.62448160577515,3273.9837746696885,15.024180618017475
tangail,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.617299794661191,2.705761179557381,2.08846138489619,2.1620285763175904,2.4686980021161236,1.3163581843288814,0.43456165611375247,0.18884383296432725,-4.571462606100217,-2.444463622689163,338.32206052206055,1.3137315153166107
teknaf,3hour,T2M,Temperature at 2 m,deg C,8752,26.559597806215724,25.09083638025594,-1.4687614259597812,2.1125144728823892,2.5933370964562603,2.1373200905500274,0.8943473910341468,0.7998572558495851,0.6289084926398194,0.8292570049585182,-5.530058989131409,1.1221987779485405
teknaf,3hour,RH2M,Relative humidity at 2 m,%,9976,80.18825180433039,80.94070268644748,0.7524508821170808,9.989798516439455,13.164174169785225,13.142651910571235,0.7021957209952081,0.49307883058398017,0.04170582130400924,0.5236180755674273,0.9383555136644671,1.371704584617294
teknaf,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.4860112936344969,40.23687885010267,39.75086755646818,39.76023956194388,114.11439922038093,106.96711942431936,0.22643408062574805,0.05127239286882777,-1814.914069617724,-89.68428308806389,8179.000792183788,40.159103655602145
teknaf,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.43711498973305957,1.4797758384668034,1.0426608487337439,1.3838181610768878,1.7764368554388077,1.4382580630328998,0.30618439793045965,0.09374888553603807,-0.3872594244622105,-1.5648326373738715,238.53239381483655,0.36186515675802255
